Id,Category
4916,dog
4917,frog
4918,dog
4919,cat
4920,ship
4921,horse
4922,dog
4923,plane
4924,horse
4925,horse
4926,dog
4927,dog
4928,car
4929,truck
4930,truck
4931,car
4932,car
4933,truck
4934,horse
4935,dog
4936,dog
4937,cat
4938,plane
4939,truck
4940,plane
4941,frog
4942,frog
4943,bird
4944,bird
4945,ship
4946,truck
4947,deer
4948,dog
4949,car
4950,car
4951,bird
4952,horse
4953,car
4954,plane
4955,car
4956,bird
4957,dog
4958,deer
4959,deer
4960,horse
4961,deer
4962,ship
4963,cat
4964,dog
4965,bird
4966,deer
4967,dog
4968,horse
4969,plane
4970,car
4971,bird
4972,truck
4973,ship
4974,car
4975,horse
4976,cat
4977,dog
4978,truck
4979,car
4980,truck
4981,car
4982,car
4983,horse
4984,frog
4985,horse
4986,deer
4987,bird
4988,cat
4989,dog
4990,frog
4991,horse
4992,plane
4993,car
4994,bird
4995,horse
4996,dog
4997,dog
4998,cat
4999,dog
5000,car
5001,horse
5002,frog
5003,ship
5004,deer
5005,deer
5006,dog
5007,bird
5008,cat
5009,deer
5010,bird
5011,horse
5012,dog
5013,frog
5014,plane
5015,horse
5016,bird
5017,frog
5018,horse
5019,deer
5020,car
5021,ship
5022,plane
5023,bird
5024,bird
5025,car
5026,dog
5027,deer
5028,plane
5029,truck
5030,cat
5031,deer
5032,deer
5033,bird
5034,dog
5035,plane
5036,dog
5037,plane
5038,plane
5039,deer
5040,frog
5041,cat
5042,car
5043,bird
5044,plane
5045,dog
5046,horse
5047,dog
5048,dog
5049,car
5050,horse
5051,dog
5052,car
5053,frog
5054,horse
5055,truck
5056,plane
5057,frog
5058,bird
5059,car
5060,deer
5061,bird
5062,dog
5063,dog
5064,truck
5065,dog
5066,plane
5067,deer
5068,car
5069,bird
5070,truck
5071,horse
5072,dog
5073,frog
5074,ship
5075,plane
5076,frog
5077,dog
5078,plane
5079,ship
5080,car
5081,horse
5082,dog
5083,frog
5084,truck
5085,horse
5086,bird
5087,deer
5088,truck
5089,bird
5090,frog
5091,car
5092,plane
5093,truck
5094,plane
5095,truck
5096,ship
5097,plane
5098,plane
5099,horse
5100,bird
5101,cat
5102,dog
5103,deer
5104,deer
5105,ship
5106,horse
5107,dog
5108,truck
5109,car
5110,truck
5111,ship
5112,frog
5113,dog
5114,frog
5115,horse
5116,dog
5117,frog
5118,horse
5119,bird
5120,plane
5121,truck
5122,frog
5123,frog
5124,horse
5125,plane
5126,car
5127,plane
5128,car
5129,cat
5130,frog
5131,dog
5132,frog
5133,car
5134,bird
5135,frog
5136,car
5137,truck
5138,truck
5139,ship
5140,frog
5141,ship
5142,frog
5143,ship
5144,truck
5145,plane
5146,deer
5147,plane
5148,dog
5149,dog
5150,frog
5151,deer
5152,deer
5153,truck
5154,horse
5155,bird
5156,dog
5157,dog
5158,frog
5159,deer
5160,frog
5161,plane
5162,cat
5163,deer
5164,dog
5165,plane
5166,bird
5167,horse
5168,bird
5169,horse
5170,bird
5171,truck
5172,deer
5173,dog
5174,plane
5175,frog
5176,frog
5177,truck
5178,deer
5179,dog
5180,dog
5181,truck
5182,car
5183,car
5184,dog
5185,deer
5186,bird
5187,dog
5188,deer
5189,ship
5190,plane
5191,plane
5192,dog
5193,truck
5194,deer
5195,horse
5196,deer
5197,bird
5198,dog
5199,dog
5200,frog
5201,dog
5202,car
5203,truck
5204,cat
5205,cat
5206,plane
5207,dog
5208,ship
5209,deer
5210,horse
5211,dog
5212,horse
5213,dog
5214,bird
5215,car
5216,bird
5217,frog
5218,car
5219,bird
5220,bird
5221,plane
5222,horse
5223,dog
5224,plane
5225,plane
5226,plane
5227,car
5228,deer
5229,cat
5230,dog
5231,ship
5232,deer
5233,horse
5234,car
5235,horse
5236,frog
5237,plane
5238,deer
5239,plane
5240,dog
5241,car
5242,frog
5243,plane
5244,car
5245,bird
5246,car
5247,horse
5248,horse
5249,truck
5250,ship
5251,dog
5252,dog
5253,deer
5254,plane
5255,truck
5256,plane
5257,plane
5258,ship
5259,bird
5260,plane
5261,plane
5262,horse
5263,deer
5264,ship
5265,frog
5266,bird
5267,deer
5268,frog
5269,cat
5270,dog
5271,car
5272,dog
5273,dog
5274,horse
5275,bird
5276,bird
5277,truck
5278,plane
5279,plane
5280,plane
5281,plane
5282,cat
5283,deer
5284,deer
5285,frog
5286,car
5287,frog
5288,horse
5289,deer
5290,bird
5291,dog
5292,truck
5293,horse
5294,plane
5295,ship
5296,plane
5297,deer
5298,frog
5299,bird
5300,horse
5301,truck
5302,dog
5303,plane
5304,dog
5305,horse
5306,horse
5307,cat
5308,car
5309,truck
5310,frog
5311,bird
5312,horse
5313,dog
5314,cat
5315,horse
5316,truck
5317,deer
5318,deer
5319,car
5320,horse
5321,cat
5322,car
5323,deer
5324,car
5325,dog
5326,ship
5327,horse
5328,plane
5329,plane
5330,deer
5331,frog
5332,bird
5333,truck
5334,horse
5335,frog
5336,truck
5337,cat
5338,dog
5339,ship
5340,plane
5341,deer
5342,frog
5343,ship
5344,cat
5345,bird
5346,deer
5347,horse
5348,car
5349,car
5350,dog
5351,car
5352,horse
5353,bird
5354,car
5355,ship
5356,ship
5357,horse
5358,plane
5359,car
5360,frog
5361,truck
5362,cat
5363,bird
5364,horse
5365,horse
5366,ship
5367,car
5368,bird
5369,cat
5370,bird
5371,frog
5372,horse
5373,dog
5374,bird
5375,plane
5376,car
5377,dog
5378,dog
5379,car
5380,deer
5381,car
5382,cat
5383,plane
5384,ship
5385,frog
5386,dog
5387,car
5388,bird
5389,dog
5390,deer
5391,car
5392,truck
5393,car
5394,deer
5395,car
5396,plane
5397,car
5398,truck
5399,plane
5400,frog
5401,truck
5402,plane
5403,deer
5404,horse
5405,bird
5406,plane
5407,horse
5408,horse
5409,truck
5410,car
5411,dog
5412,bird
5413,frog
5414,dog
5415,deer
5416,deer
5417,car
5418,deer
5419,ship
5420,bird
5421,frog
5422,frog
5423,car
5424,frog
5425,dog
5426,dog
5427,dog
5428,ship
5429,deer
5430,frog
5431,horse
5432,car
5433,truck
5434,dog
5435,frog
5436,deer
5437,frog
5438,plane
5439,horse
5440,car
5441,truck
5442,dog
5443,bird
5444,frog
5445,horse
5446,horse
5447,frog
5448,dog
5449,truck
5450,car
5451,cat
5452,frog
5453,plane
5454,bird
5455,plane
5456,car
5457,car
5458,ship
5459,cat
5460,bird
5461,plane
5462,bird
5463,bird
5464,dog
5465,horse
5466,horse
5467,ship
5468,dog
5469,dog
5470,cat
5471,car
5472,frog
5473,car
5474,dog
5475,car
5476,plane
5477,frog
5478,bird
5479,cat
5480,bird
5481,car
5482,dog
5483,dog
5484,car
5485,truck
5486,ship
5487,dog
5488,bird
5489,dog
5490,horse
5491,dog
5492,plane
5493,bird
5494,frog
5495,truck
5496,deer
5497,frog
5498,cat
5499,truck
5500,frog
5501,ship
5502,frog
5503,frog
5504,ship
5505,dog
5506,deer
5507,bird
5508,frog
5509,horse
5510,horse
5511,deer
5512,frog
5513,truck
5514,frog
5515,bird
5516,deer
5517,plane
5518,car
5519,cat
5520,frog
5521,deer
5522,truck
5523,bird
5524,frog
5525,plane
5526,dog
5527,ship
5528,horse
5529,dog
5530,cat
5531,dog
5532,ship
5533,bird
5534,bird
5535,bird
5536,dog
5537,frog
5538,bird
5539,horse
5540,deer
5541,dog
5542,horse
5543,truck
5544,plane
5545,cat
5546,frog
5547,horse
5548,bird
5549,plane
5550,cat
5551,dog
5552,horse
5553,bird
5554,dog
5555,truck
5556,deer
5557,frog
5558,deer
5559,bird
5560,bird
5561,dog
5562,frog
5563,deer
5564,car
5565,frog
5566,horse
5567,car
5568,frog
5569,horse
5570,plane
5571,dog
5572,deer
5573,car
5574,truck
5575,horse
5576,cat
5577,dog
5578,bird
5579,dog
5580,truck
5581,dog
5582,dog
5583,bird
5584,plane
5585,plane
5586,bird
5587,ship
5588,plane
5589,cat
5590,bird
5591,deer
5592,dog
5593,cat
5594,horse
5595,truck
5596,frog
5597,truck
5598,ship
5599,car
5600,bird
5601,bird
5602,horse
5603,deer
5604,deer
5605,car
5606,cat
5607,horse
5608,bird
5609,truck
5610,dog
5611,ship
5612,bird
5613,ship
5614,dog
5615,ship
5616,dog
5617,frog
5618,dog
5619,plane
5620,ship
5621,dog
5622,ship
5623,car
5624,ship
5625,car
5626,dog
5627,plane
5628,truck
5629,car
5630,frog
5631,cat
5632,frog
5633,dog
5634,deer
5635,bird
5636,horse
5637,deer
5638,horse
5639,deer
5640,dog
5641,bird
5642,deer
5643,horse
5644,dog
5645,horse
5646,dog
5647,plane
5648,dog
5649,ship
5650,frog
5651,dog
5652,deer
5653,plane
5654,dog
5655,deer
5656,dog
5657,horse
5658,bird
5659,deer
5660,bird
5661,truck
5662,deer
5663,bird
5664,ship
5665,frog
5666,plane
5667,frog
5668,car
5669,horse
5670,plane
5671,deer
5672,cat
5673,ship
5674,dog
5675,ship
5676,horse
5677,frog
5678,horse
5679,frog
5680,plane
5681,bird
5682,bird
5683,bird
5684,frog
5685,horse
5686,car
5687,frog
5688,bird
5689,ship
5690,cat
5691,horse
5692,bird
5693,dog
5694,horse
5695,dog
5696,horse
5697,horse
5698,car
5699,horse
5700,deer
5701,dog
5702,cat
5703,deer
5704,plane
5705,deer
5706,bird
5707,horse
5708,plane
5709,dog
5710,bird
5711,frog
5712,frog
5713,bird
5714,dog
5715,bird
5716,frog
5717,plane
5718,cat
5719,frog
5720,dog
5721,truck
5722,plane
5723,plane
5724,car
5725,dog
5726,dog
5727,car
5728,frog
5729,horse
5730,ship
5731,deer
5732,frog
5733,horse
5734,cat
5735,frog
5736,plane
5737,dog
5738,truck
5739,bird
5740,bird
5741,frog
5742,car
5743,deer
5744,frog
5745,bird
5746,dog
5747,horse
5748,plane
5749,ship
5750,dog
5751,frog
5752,bird
5753,cat
5754,bird
5755,cat
5756,deer
5757,deer
5758,deer
5759,ship
5760,car
5761,bird
5762,frog
5763,plane
5764,truck
5765,horse
5766,truck
5767,ship
5768,horse
5769,horse
5770,cat
5771,ship
5772,bird
5773,truck
5774,cat
5775,dog
5776,horse
5777,dog
5778,ship
5779,horse
5780,frog
5781,horse
5782,plane
5783,horse
5784,car
5785,frog
5786,bird
5787,deer
5788,cat
5789,plane
5790,bird
5791,truck
5792,ship
5793,bird
5794,ship
5795,horse
5796,horse
5797,dog
5798,dog
5799,plane
5800,car
5801,bird
5802,car
5803,frog
5804,car
5805,plane
5806,car
5807,plane
5808,frog
5809,dog
5810,bird
5811,dog
5812,horse
5813,cat
5814,deer
5815,plane
5816,dog
5817,dog
5818,dog
5819,horse
5820,bird
5821,dog
5822,bird
5823,cat
5824,dog
5825,horse
5826,dog
5827,bird
5828,bird
5829,dog
5830,deer
5831,dog
5832,bird
5833,dog
5834,dog
5835,dog
5836,bird
5837,ship
5838,bird
5839,car
5840,bird
5841,bird
5842,frog
5843,horse
5844,frog
5845,plane
5846,dog
5847,dog
5848,ship
5849,horse
5850,dog
5851,bird
5852,car
5853,cat
5854,dog
5855,deer
5856,bird
5857,dog
5858,plane
5859,horse
5860,bird
5861,plane
5862,car
5863,bird
5864,deer
5865,car
5866,frog
5867,deer
5868,dog
5869,truck
5870,horse
5871,horse
5872,bird
5873,deer
5874,deer
5875,cat
5876,car
5877,frog
5878,truck
5879,deer
5880,ship
5881,plane
5882,dog
5883,truck
5884,deer
5885,deer
5886,deer
5887,bird
5888,car
5889,deer
5890,frog
5891,dog
5892,plane
5893,ship
5894,truck
5895,horse
5896,frog
5897,truck
5898,deer
5899,frog
5900,car
5901,bird
5902,dog
5903,truck
5904,plane
5905,horse
5906,car
5907,deer
5908,dog
5909,bird
5910,car
5911,cat
5912,frog
5913,deer
5914,horse
5915,car
5916,dog
5917,truck
5918,bird
5919,car
5920,deer
5921,frog
5922,horse
5923,horse
5924,car
5925,bird
5926,horse
5927,deer
5928,frog
5929,horse
5930,horse
5931,bird
5932,deer
5933,deer
5934,deer
5935,cat
5936,frog
5937,frog
5938,car
5939,truck
5940,truck
5941,bird
5942,truck
5943,deer
5944,dog
5945,bird
5946,truck
5947,ship
5948,dog
5949,plane
5950,frog
5951,truck
5952,plane
5953,truck
5954,horse
5955,ship
5956,dog
5957,deer
5958,deer
5959,truck
5960,deer
5961,frog
5962,frog
5963,frog
5964,truck
5965,truck
5966,horse
5967,truck
5968,truck
5969,plane
5970,dog
5971,car
5972,car
5973,plane
5974,frog
5975,truck
5976,truck
5977,dog
5978,frog
5979,dog
5980,frog
5981,truck
5982,bird
5983,truck
5984,deer
5985,dog
5986,deer
5987,horse
5988,bird
5989,truck
5990,ship
5991,ship
5992,dog
5993,horse
5994,ship
5995,horse
5996,plane
5997,deer
5998,plane
5999,horse
6000,deer
6001,ship
6002,truck
6003,bird
6004,plane
6005,horse
6006,deer
6007,plane
6008,frog
6009,bird
6010,dog
6011,frog
6012,horse
6013,bird
6014,frog
6015,deer
6016,plane
6017,deer
6018,truck
6019,dog
6020,frog
6021,frog
6022,cat
6023,plane
6024,cat
6025,bird
6026,deer
6027,cat
6028,bird
6029,bird
6030,plane
6031,ship
6032,dog
6033,deer
6034,deer
6035,truck
6036,dog
6037,plane
6038,dog
6039,deer
6040,ship
6041,dog
6042,car
6043,frog
6044,dog
6045,deer
6046,ship
6047,bird
6048,plane
6049,car
6050,ship
6051,deer
6052,horse
6053,ship
6054,deer
6055,cat
6056,plane
6057,deer
6058,plane
6059,car
6060,truck
6061,bird
6062,plane
6063,dog
6064,deer
6065,dog
6066,deer
6067,bird
6068,ship
6069,cat
6070,plane
6071,truck
6072,deer
6073,dog
6074,bird
6075,deer
6076,frog
6077,dog
6078,bird
6079,bird
6080,dog
6081,car
6082,plane
6083,plane
6084,frog
6085,car
6086,bird
6087,car
6088,deer
6089,frog
6090,horse
6091,car
6092,plane
6093,dog
6094,bird
6095,dog
6096,truck
6097,bird
6098,dog
6099,frog
6100,horse
6101,car
6102,truck
6103,truck
6104,frog
6105,car
6106,plane
6107,bird
6108,truck
6109,deer
6110,bird
6111,truck
6112,bird
6113,ship
6114,bird
6115,truck
6116,ship
6117,deer
6118,car
6119,plane
6120,car
6121,dog
6122,bird
6123,dog
6124,frog
6125,cat
6126,truck
6127,dog
6128,dog
6129,plane
6130,deer
6131,car
6132,frog
6133,horse
6134,plane
6135,frog
6136,bird
6137,truck
6138,deer
6139,plane
6140,truck
6141,truck
6142,plane
6143,horse
6144,truck
6145,horse
6146,cat
6147,plane
6148,truck
6149,deer
6150,horse
6151,car
6152,frog
6153,frog
6154,horse
6155,deer
6156,ship
6157,truck
6158,bird
6159,horse
6160,car
6161,bird
6162,deer
6163,horse
6164,cat
6165,bird
6166,dog
6167,car
6168,truck
6169,dog
6170,deer
6171,bird
6172,deer
6173,car
6174,car
6175,dog
6176,cat
6177,truck
6178,dog
6179,dog
6180,ship
6181,plane
6182,ship
6183,car
6184,dog
6185,car
6186,dog
6187,truck
6188,plane
6189,truck
6190,bird
6191,bird
6192,plane
6193,frog
6194,truck
6195,car
6196,car
6197,bird
6198,deer
6199,truck
6200,dog
6201,bird
6202,cat
6203,bird
6204,horse
6205,horse
6206,car
6207,dog
6208,truck
6209,ship
6210,horse
6211,deer
6212,ship
6213,horse
6214,deer
6215,dog
6216,bird
6217,dog
6218,ship
6219,frog
6220,horse
6221,bird
6222,plane
6223,plane
6224,horse
6225,dog
6226,frog
6227,dog
6228,horse
6229,horse
6230,frog
6231,bird
6232,ship
6233,bird
6234,horse
6235,horse
6236,frog
6237,car
6238,dog
6239,ship
6240,frog
6241,bird
6242,plane
6243,plane
6244,deer
6245,ship
6246,frog
6247,deer
6248,plane
6249,bird
6250,dog
6251,deer
6252,truck
6253,bird
6254,deer
6255,deer
6256,frog
6257,truck
6258,bird
6259,plane
6260,dog
6261,bird
6262,plane
6263,ship
6264,bird
6265,bird
6266,deer
6267,horse
6268,truck
6269,dog
6270,horse
6271,bird
6272,frog
6273,bird
6274,car
6275,truck
6276,truck
6277,horse
6278,bird
6279,dog
6280,car
6281,ship
6282,car
6283,frog
6284,cat
6285,plane
6286,plane
6287,ship
6288,dog
6289,frog
6290,truck
6291,truck
6292,truck
6293,bird
6294,cat
6295,plane
6296,ship
6297,ship
6298,dog
6299,dog
6300,bird
6301,car
6302,car
6303,plane
6304,horse
6305,plane
6306,dog
6307,plane
6308,deer
6309,deer
6310,frog
6311,dog
6312,cat
6313,bird
6314,truck
6315,frog
6316,dog
6317,horse
6318,truck
6319,horse
6320,horse
6321,plane
6322,ship
6323,horse
6324,bird
6325,horse
6326,horse
6327,horse
6328,deer
6329,plane
6330,ship
6331,frog
6332,plane
6333,dog
6334,cat
6335,bird
6336,bird
6337,deer
6338,truck
6339,horse
6340,frog
6341,cat
6342,bird
6343,ship
6344,ship
6345,dog
6346,dog
6347,ship
6348,plane
6349,ship
6350,bird
6351,plane
6352,plane
6353,bird
6354,bird
6355,truck
6356,plane
6357,horse
6358,horse
6359,horse
6360,bird
6361,bird
6362,plane
6363,deer
6364,plane
6365,cat
6366,horse
6367,ship
6368,deer
6369,horse
6370,truck
6371,dog
6372,horse
6373,car
6374,frog
6375,truck
6376,cat
6377,ship
6378,truck
6379,dog
6380,ship
6381,bird
6382,car
6383,dog
6384,dog
6385,deer
6386,dog
6387,dog
6388,deer
6389,horse
6390,bird
6391,horse
6392,truck
6393,frog
6394,dog
6395,plane
6396,ship
6397,deer
6398,dog
6399,dog
6400,car
6401,plane
6402,deer
6403,plane
6404,deer
6405,horse
6406,car
6407,horse
6408,bird
6409,plane
6410,truck
6411,car
6412,ship
6413,plane
6414,frog
6415,ship
6416,car
6417,horse
6418,car
6419,plane
6420,ship
6421,horse
6422,bird
6423,deer
6424,deer
6425,ship
6426,bird
6427,car
6428,bird
6429,cat
6430,ship
6431,car
6432,car
6433,ship
6434,ship
6435,plane
6436,truck
6437,ship
6438,plane
6439,bird
6440,deer
6441,cat
6442,dog
6443,frog
6444,bird
6445,cat
6446,car
6447,bird
6448,deer
6449,horse
6450,ship
6451,plane
6452,car
6453,dog
6454,ship
6455,deer
6456,frog
6457,bird
6458,bird
6459,bird
6460,frog
6461,cat
6462,deer
6463,plane
6464,ship
6465,car
6466,dog
6467,dog
6468,cat
6469,ship
6470,truck
6471,car
6472,frog
6473,car
6474,truck
6475,ship
6476,bird
6477,plane
6478,dog
6479,horse
6480,deer
6481,plane
6482,bird
6483,horse
6484,frog
6485,ship
6486,truck
6487,ship
6488,frog
6489,bird
6490,ship
6491,plane
6492,bird
6493,car
6494,car
6495,plane
6496,horse
6497,horse
6498,bird
6499,deer
6500,horse
6501,horse
6502,bird
6503,frog
6504,frog
6505,horse
6506,deer
6507,dog
6508,bird
6509,plane
6510,truck
6511,dog
6512,horse
6513,bird
6514,horse
6515,bird
6516,bird
6517,bird
6518,horse
6519,frog
6520,bird
6521,frog
6522,deer
6523,car
6524,frog
6525,ship
6526,dog
6527,ship
6528,dog
6529,dog
6530,bird
6531,dog
6532,deer
6533,dog
6534,dog
6535,horse
6536,horse
6537,car
6538,dog
6539,cat
6540,horse
6541,ship
6542,ship
6543,truck
6544,cat
6545,plane
6546,plane
6547,bird
6548,frog
6549,plane
6550,ship
6551,car
6552,deer
6553,car
6554,bird
6555,dog
6556,car
6557,bird
6558,truck
6559,frog
6560,bird
6561,frog
6562,truck
6563,dog
6564,frog
6565,dog
6566,truck
6567,car
6568,deer
6569,bird
6570,ship
6571,truck
6572,dog
6573,deer
6574,horse
6575,plane
6576,cat
6577,horse
6578,dog
6579,dog
6580,truck
6581,car
6582,truck
6583,deer
6584,plane
6585,dog
6586,car
6587,frog
6588,dog
6589,plane
6590,bird
6591,horse
6592,dog
6593,dog
6594,bird
6595,ship
6596,plane
6597,bird
6598,car
6599,bird
6600,frog
6601,horse
6602,plane
6603,ship
6604,truck
6605,bird
6606,frog
6607,deer
6608,horse
6609,dog
6610,dog
6611,ship
6612,ship
6613,horse
6614,ship
6615,bird
6616,horse
6617,deer
6618,deer
6619,plane
6620,plane
6621,horse
6622,plane
6623,deer
6624,plane
6625,deer
6626,deer
6627,bird
6628,frog
6629,deer
6630,plane
6631,horse
6632,bird
6633,horse
6634,plane
6635,dog
6636,cat
6637,bird
6638,bird
6639,car
6640,car
6641,deer
6642,bird
6643,truck
6644,car
6645,plane
6646,bird
6647,dog
6648,dog
6649,plane
6650,truck
6651,plane
6652,frog
6653,bird
6654,bird
6655,deer
6656,car
6657,frog
6658,horse
6659,frog
6660,car
6661,plane
6662,deer
6663,frog
6664,plane
6665,deer
6666,horse
6667,deer
6668,horse
6669,frog
6670,deer
6671,cat
6672,dog
6673,truck
6674,deer
6675,dog
6676,bird
6677,plane
6678,dog
6679,bird
6680,deer
6681,cat
6682,truck
6683,deer
6684,dog
6685,plane
6686,car
6687,truck
6688,bird
6689,bird
6690,ship
6691,bird
6692,ship
6693,frog
6694,frog
6695,cat
6696,deer
6697,plane
6698,dog
6699,dog
6700,bird
6701,frog
6702,car
6703,ship
6704,deer
6705,car
6706,deer
6707,dog
6708,bird
6709,bird
6710,cat
6711,dog
6712,dog
6713,plane
6714,bird
6715,car
6716,bird
6717,ship
6718,plane
6719,ship
6720,bird
6721,bird
6722,horse
6723,dog
6724,horse
6725,truck
6726,ship
6727,bird
6728,frog
6729,car
6730,cat
6731,bird
6732,frog
6733,deer
6734,dog
6735,ship
6736,truck
6737,deer
6738,plane
6739,plane
6740,plane
6741,bird
6742,plane
6743,car
6744,ship
6745,cat
6746,horse
6747,bird
6748,ship
6749,bird
6750,truck
6751,dog
6752,ship
6753,truck
6754,frog
6755,ship
6756,truck
6757,dog
6758,deer
6759,ship
6760,car
6761,dog
6762,dog
6763,horse
6764,bird
6765,horse
6766,ship
6767,ship
6768,car
6769,bird
6770,cat
6771,car
6772,dog
6773,plane
6774,bird
6775,horse
6776,plane
6777,ship
6778,bird
6779,bird
6780,car
6781,horse
6782,frog
6783,dog
6784,frog
6785,truck
6786,cat
6787,bird
6788,dog
6789,car
6790,car
6791,bird
6792,horse
6793,dog
6794,cat
6795,ship
6796,cat
6797,frog
6798,plane
6799,ship
6800,bird
6801,bird
6802,frog
6803,horse
6804,frog
6805,truck
6806,car
6807,car
6808,horse
6809,plane
6810,frog
6811,ship
6812,truck
6813,plane
6814,frog
6815,car
6816,plane
6817,car
6818,car
6819,horse
6820,bird
6821,car
6822,plane
6823,bird
6824,dog
6825,plane
6826,cat
6827,frog
6828,cat
6829,cat
6830,ship
6831,car
6832,ship
6833,car
6834,frog
6835,car
6836,dog
6837,horse
6838,dog
6839,car
6840,bird
6841,car
6842,car
6843,plane
6844,car
6845,horse
6846,dog
6847,truck
6848,ship
6849,truck
6850,bird
6851,frog
6852,plane
6853,ship
6854,dog
6855,bird
6856,deer
6857,frog
6858,bird
6859,car
6860,dog
6861,plane
6862,plane
6863,dog
6864,frog
6865,plane
6866,bird
6867,deer
6868,frog
6869,truck
6870,dog
6871,horse
6872,car
6873,plane
6874,deer
6875,frog
6876,dog
6877,bird
6878,ship
6879,dog
6880,truck
6881,bird
6882,deer
6883,truck
6884,horse
6885,plane
6886,plane
6887,car
6888,deer
6889,deer
6890,dog
6891,dog
6892,truck
6893,frog
6894,cat
6895,frog
6896,bird
6897,frog
6898,ship
6899,dog
6900,bird
6901,cat
6902,horse
6903,deer
6904,truck
6905,dog
6906,bird
6907,car
6908,frog
6909,frog
6910,deer
6911,horse
6912,frog
6913,dog
6914,frog
6915,bird
6916,car
6917,deer
6918,frog
6919,deer
6920,deer
6921,bird
6922,frog
6923,frog
6924,plane
6925,dog
6926,bird
6927,horse
6928,dog
6929,bird
6930,dog
6931,plane
6932,dog
6933,truck
6934,horse
6935,frog
6936,horse
6937,truck
6938,ship
6939,dog
6940,bird
6941,car
6942,deer
6943,bird
6944,deer
6945,dog
6946,dog
6947,frog
6948,ship
6949,deer
6950,plane
6951,ship
6952,truck
6953,bird
6954,plane
6955,plane
6956,horse
6957,frog
6958,bird
6959,plane
6960,bird
6961,truck
6962,frog
6963,dog
6964,truck
6965,dog
6966,frog
6967,plane
6968,deer
6969,plane
6970,frog
6971,plane
6972,truck
6973,car
6974,dog
6975,truck
6976,ship
6977,cat
6978,horse
6979,deer
6980,deer
6981,plane
6982,bird
6983,car
6984,truck
6985,car
6986,ship
6987,dog
6988,ship
6989,deer
6990,horse
6991,cat
6992,car
6993,bird
6994,dog
6995,deer
6996,car
6997,plane
6998,dog
6999,ship
7000,ship
7001,ship
7002,car
7003,dog
7004,horse
7005,dog
7006,ship
7007,frog
7008,car
7009,car
7010,frog
7011,plane
7012,horse
7013,horse
7014,car
7015,cat
7016,dog
7017,dog
7018,car
7019,plane
7020,bird
7021,horse
7022,truck
7023,bird
7024,bird
7025,truck
7026,frog
7027,cat
7028,dog
7029,truck
7030,deer
7031,deer
7032,plane
7033,deer
7034,ship
7035,plane
7036,truck
7037,bird
7038,dog
7039,bird
7040,deer
7041,plane
7042,plane
7043,ship
7044,frog
7045,bird
7046,cat
7047,truck
7048,ship
7049,bird
7050,bird
7051,ship
7052,cat
7053,car
7054,car
7055,bird
7056,bird
7057,bird
7058,frog
7059,truck
7060,deer
7061,ship
7062,deer
7063,deer
7064,frog
7065,dog
7066,bird
7067,frog
7068,truck
7069,plane
7070,plane
7071,horse
7072,car
7073,ship
7074,truck
7075,cat
7076,truck
7077,truck
7078,plane
7079,horse
7080,horse
7081,dog
7082,deer
7083,bird
7084,frog
7085,deer
7086,dog
7087,horse
7088,dog
7089,ship
7090,horse
7091,bird
7092,frog
7093,bird
7094,deer
7095,deer
7096,deer
7097,plane
7098,horse
7099,car
7100,dog
7101,cat
7102,frog
7103,plane
7104,plane
7105,bird
7106,plane
7107,ship
7108,deer
7109,bird
7110,deer
7111,dog
7112,dog
7113,plane
7114,truck
7115,car
7116,plane
7117,plane
7118,frog
7119,dog
7120,truck
7121,horse
7122,truck
7123,truck
7124,frog
7125,bird
7126,dog
7127,cat
7128,dog
7129,horse
7130,car
7131,frog
7132,frog
7133,deer
7134,car
7135,deer
7136,deer
7137,car
7138,dog
7139,plane
7140,plane
7141,deer
7142,dog
7143,ship
7144,bird
7145,ship
7146,dog
7147,plane
7148,bird
7149,plane
7150,dog
7151,frog
7152,car
7153,bird
7154,horse
7155,plane
7156,truck
7157,car
7158,dog
7159,horse
7160,frog
7161,dog
7162,dog
7163,dog
7164,frog
7165,plane
7166,plane
7167,car
7168,horse
7169,cat
7170,car
7171,truck
7172,bird
7173,deer
7174,frog
7175,frog
7176,horse
7177,cat
7178,deer
7179,plane
7180,truck
7181,frog
7182,frog
7183,plane
7184,dog
7185,dog
7186,ship
7187,bird
7188,horse
7189,deer
7190,plane
7191,bird
7192,horse
7193,horse
7194,ship
7195,ship
7196,bird
7197,plane
7198,deer
7199,truck
7200,car
7201,bird
7202,bird
7203,dog
7204,dog
7205,deer
7206,frog
7207,bird
7208,bird
7209,car
7210,plane
7211,cat
7212,cat
7213,bird
7214,bird
7215,dog
7216,car
7217,bird
7218,deer
7219,truck
7220,horse
7221,truck
7222,dog
7223,ship
7224,horse
7225,car
7226,car
7227,horse
7228,horse
7229,cat
7230,bird
7231,bird
7232,plane
7233,car
7234,dog
7235,truck
7236,frog
7237,car
7238,horse
7239,bird
7240,deer
7241,plane
7242,dog
7243,horse
7244,car
7245,dog
7246,deer
7247,bird
7248,ship
7249,deer
7250,truck
7251,ship
7252,horse
7253,ship
7254,deer
7255,bird
7256,cat
7257,deer
7258,plane
7259,dog
7260,deer
7261,car
7262,deer
7263,bird
7264,dog
7265,deer
7266,dog
7267,bird
7268,dog
7269,cat
7270,horse
7271,truck
7272,horse
7273,car
7274,deer
7275,car
7276,bird
7277,car
7278,deer
7279,dog
7280,dog
7281,dog
7282,horse
7283,car
7284,deer
7285,plane
7286,truck
